Timestamp                  	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 raw R (Ohm)	RTD1 raw R (Ohm)
10:23:31.753 PM 10/14/2022 	 3.993146 	 297.647000 	 44.546000 	 -94.850589 	 4.024472 	 297.647000 	 44.546000 	 -94.850589 	 99.440886 	 108.994917
10:23:48.754 PM 10/14/2022 	 3.998216 	 297.647000 	 44.546000 	 -95.301171 	 4.015302 	 297.647000 	 44.546000 	 -95.301171 	 99.439636 	 108.994858
10:24:05.753 PM 10/14/2022 	 3.992078 	 297.647000 	 44.546000 	 -95.554991 	 4.013099 	 297.647000 	 44.546000 	 -95.554991 	 99.439159 	 108.995037
10:24:23.253 PM 10/14/2022 	 3.999336 	 297.647000 	 44.546000 	 -94.602677 	 4.009491 	 297.647000 	 44.546000 	 -94.602677 	 99.438623 	 108.994739
10:24:40.503 PM 10/14/2022 	 3.999072 	 297.647000 	 44.546000 	 -94.442126 	 4.019912 	 297.647000 	 44.546000 	 -94.442126 	 99.438980 	 108.994143
10:24:57.753 PM 10/14/2022 	 4.000514 	 297.647000 	 44.546000 	 -95.035444 	 4.016871 	 297.647000 	 44.546000 	 -95.035444 	 99.439695 	 108.994441
10:25:14.754 PM 10/14/2022 	 4.003866 	 297.647000 	 44.546000 	 -94.595731 	 4.016399 	 297.647000 	 44.546000 	 -94.595731 	 99.440827 	 108.993309
10:25:32.003 PM 10/14/2022 	 3.995185 	 297.647000 	 44.546000 	 -94.094312 	 4.014272 	 297.647000 	 44.546000 	 -94.094312 	 99.442375 	 108.992892
10:25:49.253 PM 10/14/2022 	 3.998999 	 297.647000 	 44.546000 	 -94.436224 	 4.018011 	 297.647000 	 44.546000 	 -94.436224 	 99.443626 	 108.992177
10:26:06.503 PM 10/14/2022 	 4.001134 	 297.647000 	 44.546000 	 -95.889066 	 4.027129 	 297.647000 	 44.546000 	 -95.889066 	 99.444519 	 108.991641
10:26:23.753 PM 10/14/2022 	 3.993768 	 297.647000 	 44.546000 	 -95.444505 	 4.018524 	 297.647000 	 44.546000 	 -95.444505 	 99.445532 	 108.991880
10:26:41.004 PM 10/14/2022 	 3.993850 	 297.647000 	 44.546000 	 -94.033934 	 4.014909 	 297.647000 	 44.546000 	 -94.033934 	 99.446723 	 108.990986
10:26:58.503 PM 10/14/2022 	 3.991831 	 297.647000 	 44.546000 	 -93.535398 	 4.021937 	 297.647000 	 44.546000 	 -93.535398 	 99.447319 	 108.990331
10:27:16.004 PM 10/14/2022 	 4.004375 	 297.647000 	 44.546000 	 -94.175008 	 4.018850 	 297.647000 	 44.546000 	 -94.175008 	 99.447795 	 108.989974
10:27:33.253 PM 10/14/2022 	 4.005183 	 297.647000 	 44.546000 	 -94.327401 	 4.016009 	 297.647000 	 44.546000 	 -94.327401 	 99.448629 	 108.989557
10:27:50.503 PM 10/14/2022 	 3.989099 	 297.647000 	 44.546000 	 -94.275341 	 4.023430 	 297.647000 	 44.546000 	 -94.275341 	 99.448927 	 108.989378
10:28:08.003 PM 10/14/2022 	 3.991316 	 297.647000 	 44.546000 	 -93.602809 	 4.019135 	 297.647000 	 44.546000 	 -93.602809 	 99.449642 	 108.988901
10:28:25.503 PM 10/14/2022 	 3.991840 	 297.647000 	 44.546000 	 -93.640676 	 4.009337 	 297.647000 	 44.546000 	 -93.640676 	 99.451071 	 108.988663
10:28:43.253 PM 10/14/2022 	 3.994589 	 297.647000 	 44.546000 	 -95.538302 	 4.018739 	 297.647000 	 44.546000 	 -95.538302 	 99.451071 	 108.988782
10:29:00.753 PM 10/14/2022 	 3.995921 	 297.647000 	 44.546000 	 -95.020709 	 4.019775 	 297.647000 	 44.546000 	 -95.020709 	 99.451667 	 108.988544
10:29:18.003 PM 10/14/2022 	 3.989033 	 297.647000 	 44.546000 	 -94.151396 	 4.014426 	 297.647000 	 44.546000 	 -94.151396 	 99.451726 	 108.987948
10:29:35.503 PM 10/14/2022 	 3.999805 	 297.647000 	 44.546000 	 -95.233441 	 4.018497 	 297.647000 	 44.546000 	 -95.233441 	 99.452084 	 108.987591
10:29:53.253 PM 10/14/2022 	 3.999298 	 297.647000 	 44.546000 	 -95.696846 	 4.020712 	 297.647000 	 44.546000 	 -95.696846 	 99.451667 	 108.986995
10:30:10.753 PM 10/14/2022 	 4.003220 	 297.647000 	 44.546000 	 -95.499905 	 4.025743 	 297.647000 	 44.546000 	 -95.499905 	 99.451488 	 108.986876
10:30:28.253 PM 10/14/2022 	 3.996104 	 297.647000 	 44.546000 	 -94.858413 	 4.018471 	 297.647000 	 44.546000 	 -94.858413 	 99.451190 	 108.986400
10:30:46.003 PM 10/14/2022 	 3.998298 	 297.647000 	 44.546000 	 -95.173595 	 4.022266 	 297.647000 	 44.546000 	 -95.173595 	 99.450356 	 108.986697
10:31:03.503 PM 10/14/2022 	 3.997876 	 297.647000 	 44.546000 	 -94.963384 	 4.011100 	 297.647000 	 44.546000 	 -94.963384 	 99.449642 	 108.985625
10:31:21.503 PM 10/14/2022 	 3.989352 	 297.647000 	 44.546000 	 -95.316151 	 4.015160 	 297.647000 	 44.546000 	 -95.316151 	 99.448808 	 108.985864
10:31:39.254 PM 10/14/2022 	 4.001509 	 297.647000 	 44.546000 	 -94.960598 	 4.019891 	 297.647000 	 44.546000 	 -94.960598 	 99.447736 	 108.985864
10:31:57.003 PM 10/14/2022 	 4.003764 	 297.647000 	 44.546000 	 -94.092952 	 4.029471 	 297.647000 	 44.546000 	 -94.092952 	 99.446902 	 108.985625
10:32:14.753 PM 10/14/2022 	 3.997149 	 297.647000 	 44.546000 	 -95.497036 	 4.026174 	 297.647000 	 44.546000 	 -95.497036 	 99.445651 	 108.984613
10:32:32.753 PM 10/14/2022 	 3.994222 	 297.647000 	 44.546000 	 -94.812105 	 4.019464 	 297.647000 	 44.546000 	 -94.812105 	 99.444758 	 108.984732
10:32:50.754 PM 10/14/2022 	 4.000168 	 297.647000 	 44.546000 	 -95.563115 	 4.025959 	 297.647000 	 44.546000 	 -95.563115 	 99.442911 	 108.984791
10:33:08.754 PM 10/14/2022 	 3.993224 	 297.647000 	 44.546000 	 -95.018507 	 4.031124 	 297.647000 	 44.546000 	 -95.018507 	 99.441899 	 108.984613
10:33:26.504 PM 10/14/2022 	 3.982874 	 297.647000 	 44.546000 	 -96.169268 	 4.021285 	 297.647000 	 44.546000 	 -96.169268 	 99.440231 	 108.984196
10:33:44.254 PM 10/14/2022 	 4.001012 	 297.647000 	 44.546000 	 -95.586586 	 4.018300 	 297.647000 	 44.546000 	 -95.586586 	 99.438921 	 108.984196
10:34:02.003 PM 10/14/2022 	 4.003263 	 297.647000 	 44.546000 	 -95.985392 	 4.007320 	 297.647000 	 44.546000 	 -95.985392 	 99.437432 	 108.983779
10:34:20.003 PM 10/14/2022 	 3.995261 	 297.647000 	 44.546000 	 -95.551211 	 4.024673 	 297.647000 	 44.546000 	 -95.551211 	 99.436181 	 108.983421
10:34:38.003 PM 10/14/2022 	 3.993905 	 297.647000 	 44.546000 	 -95.787503 	 4.015160 	 297.647000 	 44.546000 	 -95.787503 	 99.434632 	 108.983004
10:34:56.253 PM 10/14/2022 	 3.995424 	 297.647000 	 44.546000 	 -96.106963 	 4.023171 	 297.647000 	 44.546000 	 -96.106963 	 99.433143 	 108.983183
10:35:14.003 PM 10/14/2022 	 3.990976 	 297.647000 	 44.546000 	 -95.024694 	 4.027644 	 297.647000 	 44.546000 	 -95.024694 	 99.431774 	 108.982766
10:35:32.004 PM 10/14/2022 	 3.999298 	 297.647000 	 44.546000 	 -95.186929 	 4.016711 	 297.647000 	 44.546000 	 -95.186929 	 99.430404 	 108.982349
10:35:50.004 PM 10/14/2022 	 4.002670 	 297.647000 	 44.546000 	 -95.645230 	 4.018870 	 297.647000 	 44.546000 	 -95.645230 	 99.429570 	 108.982290
10:36:08.003 PM 10/14/2022 	 3.995537 	 297.647000 	 44.546000 	 -95.815914 	 4.013254 	 297.647000 	 44.546000 	 -95.815914 	 99.427962 	 108.982349
10:36:26.253 PM 10/14/2022 	 4.008837 	 297.647000 	 44.546000 	 -95.692202 	 4.012442 	 297.647000 	 44.546000 	 -95.692202 	 99.426235 	 108.982587
10:36:44.253 PM 10/14/2022 	 3.986371 	 297.647000 	 44.546000 	 -94.743506 	 4.012235 	 297.647000 	 44.546000 	 -94.743506 	 99.425282 	 108.982111
10:37:02.253 PM 10/14/2022 	 3.999598 	 297.647000 	 44.546000 	 -94.920953 	 4.025089 	 297.647000 	 44.546000 	 -94.920953 	 99.423971 	 108.982528
10:37:20.253 PM 10/14/2022 	 3.998714 	 297.647000 	 44.546000 	 -95.602541 	 4.015276 	 297.647000 	 44.546000 	 -95.602541 	 99.422482 	 108.983243
10:37:38.253 PM 10/14/2022 	 4.000372 	 297.647000 	 44.546000 	 -95.643285 	 4.021186 	 297.647000 	 44.546000 	 -95.643285 	 99.421410 	 108.982826
10:37:56.503 PM 10/14/2022 	 3.998560 	 297.647000 	 44.546000 	 -95.294684 	 4.012366 	 297.647000 	 44.546000 	 -95.294684 	 99.420636 	 108.982945
10:38:14.753 PM 10/14/2022 	 4.002775 	 297.647000 	 44.546000 	 -96.726595 	 4.018733 	 297.647000 	 44.546000 	 -96.726595 	 99.419326 	 108.982945
10:38:32.753 PM 10/14/2022 	 3.998222 	 297.647000 	 44.546000 	 -96.085050 	 4.013798 	 297.647000 	 44.546000 	 -96.085050 	 99.418194 	 108.982528
10:38:51.003 PM 10/14/2022 	 3.996517 	 297.647000 	 44.546000 	 -95.518981 	 4.018116 	 297.647000 	 44.546000 	 -95.518981 	 99.416824 	 108.983004
10:39:09.003 PM 10/14/2022 	 3.989012 	 297.647000 	 44.546000 	 -95.830730 	 4.014607 	 297.647000 	 44.546000 	 -95.830730 	 99.415990 	 108.982468
10:39:27.254 PM 10/14/2022 	 3.992849 	 297.647000 	 44.546000 	 -96.158634 	 4.023797 	 297.647000 	 44.546000 	 -96.158634 	 99.414739 	 108.982051
10:39:45.753 PM 10/14/2022 	 4.004104 	 297.647000 	 44.546000 	 -95.913223 	 4.019449 	 297.647000 	 44.546000 	 -95.913223 	 99.413250 	 108.981634
10:40:04.003 PM 10/14/2022 	 3.992198 	 297.647000 	 44.546000 	 -97.119252 	 4.022615 	 297.647000 	 44.546000 	 -97.119252 	 99.412238 	 108.982826
10:40:22.253 PM 10/14/2022 	 4.002324 	 297.647000 	 44.546000 	 -96.747234 	 4.019659 	 297.647000 	 44.546000 	 -96.747234 	 99.411464 	 108.982468
10:40:40.253 PM 10/14/2022 	 3.995988 	 297.647000 	 44.546000 	 -95.566820 	 4.018838 	 297.647000 	 44.546000 	 -95.566820 	 99.409439 	 108.982051
10:40:58.503 PM 10/14/2022 	 4.001919 	 297.647000 	 44.546000 	 -97.099539 	 4.028514 	 297.647000 	 44.546000 	 -97.099539 	 99.409022 	 108.982647
10:41:16.754 PM 10/14/2022 	 3.987261 	 297.647000 	 44.546000 	 -96.416494 	 4.018576 	 297.647000 	 44.546000 	 -96.416494 	 99.407592 	 108.982468
10:41:35.253 PM 10/14/2022 	 4.002702 	 297.647000 	 44.546000 	 -97.236518 	 4.024515 	 297.647000 	 44.546000 	 -97.236518 	 99.406520 	 108.982170
10:41:53.753 PM 10/14/2022 	 3.994725 	 297.647000 	 44.546000 	 -96.734545 	 4.027990 	 297.647000 	 44.546000 	 -96.734545 	 99.405150 	 108.981813
10:42:12.003 PM 10/14/2022 	 3.995959 	 297.647000 	 44.546000 	 -96.930830 	 4.023474 	 297.647000 	 44.546000 	 -96.930830 	 99.404316 	 108.981277
10:42:30.503 PM 10/14/2022 	 4.004215 	 297.647000 	 44.546000 	 -96.012962 	 4.021763 	 297.647000 	 44.546000 	 -96.012962 	 99.402947 	 108.980860
10:42:48.753 PM 10/14/2022 	 3.995764 	 297.647000 	 44.546000 	 -96.684453 	 4.015200 	 297.647000 	 44.546000 	 -96.684453 	 99.401934 	 108.980622
10:43:07.003 PM 10/14/2022 	 3.995150 	 297.647000 	 44.546000 	 -96.958866 	 4.018596 	 297.647000 	 44.546000 	 -96.958866 	 99.400802 	 108.980384
10:43:25.503 PM 10/14/2022 	 4.003441 	 297.647000 	 44.546000 	 -96.769602 	 4.010632 	 297.647000 	 44.546000 	 -96.769602 	 99.399730 	 108.979490
10:43:44.004 PM 10/14/2022 	 3.998472 	 297.647000 	 44.546000 	 -96.079580 	 4.019461 	 297.647000 	 44.546000 	 -96.079580 	 99.398420 	 108.979728
10:44:02.504 PM 10/14/2022 	 4.001323 	 297.647000 	 44.546000 	 -97.393635 	 4.017095 	 297.647000 	 44.546000 	 -97.393635 	 99.397527 	 108.978537
10:44:21.003 PM 10/14/2022 	 3.996104 	 297.647000 	 44.546000 	 -96.772547 	 4.015270 	 297.647000 	 44.546000 	 -96.772547 	 99.396216 	 108.978060
10:44:39.753 PM 10/14/2022 	 3.999845 	 297.647000 	 44.546000 	 -96.872377 	 4.018559 	 297.647000 	 44.546000 	 -96.872377 	 99.395323 	 108.977227
10:44:58.253 PM 10/14/2022 	 3.996578 	 297.647000 	 44.546000 	 -96.532907 	 4.018995 	 297.647000 	 44.546000 	 -96.532907 	 99.394191 	 108.976452
10:45:16.753 PM 10/14/2022 	 3.992247 	 297.647000 	 44.546000 	 -96.891685 	 4.024521 	 297.647000 	 44.546000 	 -96.891685 	 99.393477 	 108.976214
10:45:35.503 PM 10/14/2022 	 3.994586 	 297.647000 	 44.546000 	 -95.605409 	 4.028429 	 297.647000 	 44.546000 	 -95.605409 	 99.391571 	 108.975678
10:45:54.253 PM 10/14/2022 	 4.004578 	 297.647000 	 44.546000 	 -95.743317 	 4.015532 	 297.647000 	 44.546000 	 -95.743317 	 99.390379 	 108.974844
10:46:13.003 PM 10/14/2022 	 3.995790 	 297.647000 	 44.546000 	 -96.235645 	 4.011013 	 297.647000 	 44.546000 	 -96.235645 	 99.390022 	 108.974963
10:46:31.753 PM 10/14/2022 	 4.006556 	 297.647000 	 44.546000 	 -97.085790 	 4.026905 	 297.647000 	 44.546000 	 -97.085790 	 99.388950 	 108.974189
10:46:50.503 PM 10/14/2022 	 3.999153 	 297.647000 	 44.546000 	 -96.792358 	 4.023602 	 297.647000 	 44.546000 	 -96.792358 	 99.388116 	 108.973891
10:47:09.003 PM 10/14/2022 	 3.995557 	 297.647000 	 44.546000 	 -98.013369 	 4.020700 	 297.647000 	 44.546000 	 -98.013369 	 99.387461 	 108.973593
10:47:27.753 PM 10/14/2022 	 3.999857 	 297.647000 	 44.546000 	 -96.837445 	 4.027425 	 297.647000 	 44.546000 	 -96.837445 	 99.386091 	 108.973712
10:47:46.753 PM 10/14/2022 	 3.996954 	 297.647000 	 44.546000 	 -97.121474 	 4.016679 	 297.647000 	 44.546000 	 -97.121474 	 99.385912 	 108.973653
10:48:05.503 PM 10/14/2022 	 3.997873 	 297.647000 	 44.546000 	 -97.066500 	 4.024367 	 297.647000 	 44.546000 	 -97.066500 	 99.384840 	 108.973891
10:48:24.503 PM 10/14/2022 	 3.979622 	 297.647000 	 44.546000 	 -97.444807 	 4.025109 	 297.647000 	 44.546000 	 -97.444807 	 99.383590 	 108.972997
10:48:43.254 PM 10/14/2022 	 3.994228 	 297.647000 	 44.546000 	 -97.202727 	 4.025790 	 297.647000 	 44.546000 	 -97.202727 	 99.382637 	 108.972759
10:49:02.253 PM 10/14/2022 	 3.994307 	 297.647000 	 44.546000 	 -96.586206 	 4.022141 	 297.647000 	 44.546000 	 -96.586206 	 99.382101 	 108.972580
10:49:21.254 PM 10/14/2022 	 3.991878 	 297.647000 	 44.546000 	 -96.184281 	 4.027484 	 297.647000 	 44.546000 	 -96.184281 	 99.380969 	 108.971985
10:49:40.253 PM 10/14/2022 	 3.993027 	 297.647000 	 44.546000 	 -98.059171 	 4.021407 	 297.647000 	 44.546000 	 -98.059171 	 99.380373 	 108.971806
10:49:59.503 PM 10/14/2022 	 3.998100 	 297.647000 	 44.546000 	 -98.548412 	 4.032227 	 297.647000 	 44.546000 	 -98.548412 	 99.379242 	 108.971449
10:50:18.255 PM 10/14/2022 	 4.007225 	 297.647000 	 44.546000 	 -96.218502 	 4.026337 	 297.647000 	 44.546000 	 -96.218502 	 99.378348 	 108.971747
10:50:37.253 PM 10/14/2022 	 4.002798 	 297.647000 	 44.546000 	 -97.804527 	 4.016620 	 297.647000 	 44.546000 	 -97.804527 	 99.377157 	 108.971747
10:50:56.253 PM 10/14/2022 	 3.992573 	 297.647000 	 44.546000 	 -96.690085 	 4.021509 	 297.647000 	 44.546000 	 -96.690085 	 99.376681 	 108.971747
10:51:15.253 PM 10/14/2022 	 3.991563 	 297.647000 	 44.546000 	 -97.823071 	 4.020700 	 297.647000 	 44.546000 	 -97.823071 	 99.376204 	 108.971747
10:51:34.253 PM 10/14/2022 	 3.994903 	 297.647000 	 44.546000 	 -96.729601 	 4.025775 	 297.647000 	 44.546000 	 -96.729601 	 99.375251 	 108.971032
10:51:53.253 PM 10/14/2022 	 3.997728 	 297.647000 	 44.546000 	 -97.286070 	 4.015759 	 297.647000 	 44.546000 	 -97.286070 	 99.374120 	 108.970913
10:52:12.253 PM 10/14/2022 	 3.992544 	 297.647000 	 44.546000 	 -95.827828 	 4.017630 	 297.647000 	 44.546000 	 -95.827828 	 99.373345 	 108.970615
10:52:31.253 PM 10/14/2022 	 4.005768 	 297.647000 	 44.546000 	 -96.897342 	 4.021771 	 297.647000 	 44.546000 	 -96.897342 	 99.372690 	 108.970615
10:52:50.504 PM 10/14/2022 	 3.993079 	 297.647000 	 44.546000 	 -97.611495 	 4.017712 	 297.647000 	 44.546000 	 -97.611495 	 99.372214 	 108.969781
10:53:10.003 PM 10/14/2022 	 4.007636 	 297.647000 	 44.546000 	 -97.596987 	 4.016507 	 297.647000 	 44.546000 	 -97.596987 	 99.371022 	 108.969185
10:53:29.253 PM 10/14/2022 	 4.006635 	 297.647000 	 44.546000 	 -98.591597 	 4.019068 	 297.647000 	 44.546000 	 -98.591597 	 99.370546 	 108.968470
10:53:48.253 PM 10/14/2022 	 3.996229 	 297.647000 	 44.546000 	 -98.556378 	 4.025196 	 297.647000 	 44.546000 	 -98.556378 	 99.369593 	 108.968292
10:54:07.253 PM 10/14/2022 	 3.990310 	 297.647000 	 44.546000 	 -97.692398 	 4.023651 	 297.647000 	 44.546000 	 -97.692398 	 99.368461 	 108.968292
10:54:26.503 PM 10/14/2022 	 3.993934 	 297.647000 	 44.546000 	 -97.674541 	 4.014103 	 297.647000 	 44.546000 	 -97.674541 	 99.368104 	 108.968887
10:54:45.503 PM 10/14/2022 	 3.988803 	 297.647000 	 44.546000 	 -97.700554 	 4.022734 	 297.647000 	 44.546000 	 -97.700554 	 99.367330 	 108.968411
10:55:04.753 PM 10/14/2022 	 3.993838 	 297.647000 	 44.546000 	 -98.004589 	 4.014904 	 297.647000 	 44.546000 	 -98.004589 	 99.366675 	 108.968411
10:55:24.003 PM 10/14/2022 	 3.995173 	 297.647000 	 44.546000 	 -98.043144 	 4.020756 	 297.647000 	 44.546000 	 -98.043144 	 99.365781 	 108.968232
10:55:43.504 PM 10/14/2022 	 3.990193 	 297.647000 	 44.546000 	 -97.392562 	 4.013568 	 297.647000 	 44.546000 	 -97.392562 	 99.364590 	 108.968530
10:56:02.754 PM 10/14/2022 	 3.992997 	 297.647000 	 44.546000 	 -97.657753 	 4.008752 	 297.647000 	 44.546000 	 -97.657753 	 99.364352 	 108.967577
10:56:22.253 PM 10/14/2022 	 3.999182 	 297.647000 	 44.546000 	 -97.713668 	 4.023142 	 297.647000 	 44.546000 	 -97.713668 	 99.363160 	 108.967100
10:56:41.753 PM 10/14/2022 	 3.999301 	 297.647000 	 44.546000 	 -97.326650 	 4.024745 	 297.647000 	 44.546000 	 -97.326650 	 99.362744 	 108.967160
10:57:01.254 PM 10/14/2022 	 3.996983 	 297.647000 	 44.546000 	 -98.877304 	 4.015311 	 297.647000 	 44.546000 	 -98.877304 	 99.362267 	 108.967100
10:57:20.753 PM 10/14/2022 	 4.000922 	 297.647000 	 44.546000 	 -98.653272 	 4.018009 	 297.647000 	 44.546000 	 -98.653272 	 99.361076 	 108.966981
10:57:40.003 PM 10/14/2022 	 3.998199 	 297.647000 	 44.546000 	 -97.343725 	 4.013673 	 297.647000 	 44.546000 	 -97.343725 	 99.360540 	 108.966386
10:57:59.503 PM 10/14/2022 	 3.992573 	 297.647000 	 44.546000 	 -98.534339 	 4.015730 	 297.647000 	 44.546000 	 -98.534339 	 99.359766 	 108.966266
10:58:19.003 PM 10/14/2022 	 4.002600 	 297.647000 	 44.546000 	 -97.124234 	 4.019976 	 297.647000 	 44.546000 	 -97.124234 	 99.359170 	 108.965790
10:58:38.504 PM 10/14/2022 	 3.991822 	 297.647000 	 44.546000 	 -97.462980 	 4.009747 	 297.647000 	 44.546000 	 -97.462980 	 99.358574 	 108.965969
10:58:58.003 PM 10/14/2022 	 3.992480 	 297.647000 	 44.546000 	 -98.608527 	 4.018244 	 297.647000 	 44.546000 	 -98.608527 	 99.357621 	 108.965492
10:59:17.503 PM 10/14/2022 	 3.984102 	 297.647000 	 44.546000 	 -97.470412 	 4.028991 	 297.647000 	 44.546000 	 -97.470412 	 99.357383 	 108.965552
10:59:36.754 PM 10/14/2022 	 3.990664 	 297.647000 	 44.546000 	 -98.627301 	 4.024475 	 297.647000 	 44.546000 	 -98.627301 	 99.356252 	 108.965730
10:59:56.503 PM 10/14/2022 	 3.991991 	 297.647000 	 44.546000 	 -98.537568 	 4.019769 	 297.647000 	 44.546000 	 -98.537568 	 99.355775 	 108.965313
11:00:16.003 PM 10/14/2022 	 3.996951 	 297.647000 	 44.546000 	 -98.597593 	 4.007756 	 297.647000 	 44.546000 	 -98.597593 	 99.355179 	 108.964956
11:00:35.753 PM 10/14/2022 	 3.995464 	 297.647000 	 44.546000 	 -97.140004 	 4.021870 	 297.647000 	 44.546000 	 -97.140004 	 99.354286 	 108.965016
11:00:55.503 PM 10/14/2022 	 3.992727 	 297.647000 	 44.546000 	 -99.011543 	 4.024099 	 297.647000 	 44.546000 	 -99.011543 	 99.353690 	 108.964420
11:01:15.003 PM 10/14/2022 	 3.991025 	 297.647000 	 44.546000 	 -98.561559 	 4.012421 	 297.647000 	 44.546000 	 -98.561559 	 99.352737 	 108.964360
11:01:34.503 PM 10/14/2022 	 3.993230 	 297.647000 	 44.546000 	 -97.308422 	 4.013722 	 297.647000 	 44.546000 	 -97.308422 	 99.352559 	 108.964599
11:01:54.253 PM 10/14/2022 	 4.002542 	 297.647000 	 44.546000 	 -96.636666 	 4.020136 	 297.647000 	 44.546000 	 -96.636666 	 99.351665 	 108.963884
11:02:13.754 PM 10/14/2022 	 3.992221 	 297.647000 	 44.546000 	 -97.284533 	 4.025511 	 297.647000 	 44.546000 	 -97.284533 	 99.351665 	 108.964301
11:02:33.503 PM 10/14/2022 	 4.001137 	 297.647000 	 44.546000 	 -98.755884 	 4.017814 	 297.647000 	 44.546000 	 -98.755884 	 99.350951 	 108.964718
11:02:53.254 PM 10/14/2022 	 3.998827 	 297.647000 	 44.546000 	 -98.537669 	 4.022691 	 297.647000 	 44.546000 	 -98.537669 	 99.349581 	 108.965075
11:03:13.003 PM 10/14/2022 	 3.999758 	 297.647000 	 44.546000 	 -97.815991 	 4.017252 	 297.647000 	 44.546000 	 -97.815991 	 99.349462 	 108.965075
11:03:32.753 PM 10/14/2022 	 3.994318 	 297.647000 	 44.546000 	 -98.263750 	 4.010768 	 297.647000 	 44.546000 	 -98.263750 	 99.348926 	 108.965730
11:03:52.753 PM 10/14/2022 	 3.999994 	 297.647000 	 44.546000 	 -97.684806 	 4.021352 	 297.647000 	 44.546000 	 -97.684806 	 99.348390 	 108.965611
11:04:12.503 PM 10/14/2022 	 3.995933 	 297.647000 	 44.546000 	 -97.931216 	 4.020430 	 297.647000 	 44.546000 	 -97.931216 	 99.348032 	 108.966088
11:04:32.254 PM 10/14/2022 	 3.992375 	 297.647000 	 44.546000 	 -97.651481 	 4.019321 	 297.647000 	 44.546000 	 -97.651481 	 99.347258 	 108.966207
11:04:52.004 PM 10/14/2022 	 3.992323 	 297.647000 	 44.546000 	 -98.697462 	 4.013582 	 297.647000 	 44.546000 	 -98.697462 	 99.346722 	 108.966207
11:05:12.003 PM 10/14/2022 	 3.981324 	 297.647000 	 44.546000 	 -98.874421 	 4.014595 	 297.647000 	 44.546000 	 -98.874421 	 99.346424 	 108.966088
11:05:31.753 PM 10/14/2022 	 3.999511 	 297.647000 	 44.546000 	 -98.653293 	 4.015564 	 297.647000 	 44.546000 	 -98.653293 	 99.346067 	 108.965492
11:05:51.503 PM 10/14/2022 	 3.992893 	 297.647000 	 44.546000 	 -98.955423 	 4.010067 	 297.647000 	 44.546000 	 -98.955423 	 99.345769 	 108.965730
11:06:11.503 PM 10/14/2022 	 4.001774 	 297.647000 	 44.546000 	 -98.901113 	 4.014095 	 297.647000 	 44.546000 	 -98.901113 	 99.344816 	 108.965373
11:06:31.503 PM 10/14/2022 	 4.011865 	 297.647000 	 44.546000 	 -98.668136 	 4.016417 	 297.647000 	 44.546000 	 -98.668136 	 99.344697 	 108.965373
11:06:51.503 PM 10/14/2022 	 3.996532 	 297.647000 	 44.546000 	 -97.409161 	 4.031628 	 297.647000 	 44.546000 	 -97.409161 	 99.343923 	 108.964777
11:07:11.753 PM 10/14/2022 	 4.002981 	 297.647000 	 44.546000 	 -97.119986 	 4.017368 	 297.647000 	 44.546000 	 -97.119986 	 99.343446 	 108.965016
11:07:31.753 PM 10/14/2022 	 3.996331 	 297.647000 	 44.546000 	 -98.299220 	 4.024684 	 297.647000 	 44.546000 	 -98.299220 	 99.342970 	 108.964837
11:07:51.753 PM 10/14/2022 	 3.995601 	 297.647000 	 44.546000 	 -98.266578 	 4.015023 	 297.647000 	 44.546000 	 -98.266578 	 99.341838 	 108.964599
11:08:12.003 PM 10/14/2022 	 3.998347 	 297.647000 	 44.546000 	 -99.620421 	 4.015896 	 297.647000 	 44.546000 	 -99.620421 	 99.341362 	 108.964896
11:08:32.254 PM 10/14/2022 	 3.995188 	 297.647000 	 44.546000 	 -99.269471 	 4.022507 	 297.647000 	 44.546000 	 -99.269471 	 99.340647 	 108.964658
11:08:52.504 PM 10/14/2022 	 3.994196 	 297.647000 	 44.546000 	 -98.635662 	 4.008426 	 297.647000 	 44.546000 	 -98.635662 	 99.339932 	 108.964956
11:09:12.503 PM 10/14/2022 	 4.007371 	 297.647000 	 44.546000 	 -98.398553 	 4.017232 	 297.647000 	 44.546000 	 -98.398553 	 99.339396 	 108.964480
11:09:32.753 PM 10/14/2022 	 3.998528 	 297.647000 	 44.546000 	 -98.118284 	 4.017435 	 297.647000 	 44.546000 	 -98.118284 	 99.339158 	 108.964360
11:09:53.003 PM 10/14/2022 	 4.004488 	 297.647000 	 44.546000 	 -98.675932 	 4.019207 	 297.647000 	 44.546000 	 -98.675932 	 99.338443 	 108.963646
11:10:13.254 PM 10/14/2022 	 3.995883 	 297.647000 	 44.546000 	 -99.846805 	 4.021387 	 297.647000 	 44.546000 	 -99.846805 	 99.337550 	 108.963229
11:10:33.503 PM 10/14/2022 	 3.992163 	 297.647000 	 44.546000 	 -99.233769 	 4.015986 	 297.647000 	 44.546000 	 -99.233769 	 99.337252 	 108.962812
11:10:53.753 PM 10/14/2022 	 4.005809 	 297.647000 	 44.546000 	 -99.047542 	 4.018657 	 297.647000 	 44.546000 	 -99.047542 	 99.336716 	 108.961918
